Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
OR6Y1	1	0	0	0	0	6	1	6	7	0	0	0.146666666666667	0.029213
OR7A10	2	0	0	0	0	5	0	2	7	0	0	0	0
OR7A17	1	0	0	0	0	1	1	1	2	0	0	0.44	0
OR7A5	0	0	0	0	0	0	1	1	0	0	0	2.2	0
OR7C2	1	0	0	0	0	5	1	3	6	0	0	0.169230769230769	0
OR7D2	0	0	0	0	0	5	0	4	5	0	0	0	0.102905
OR7D4	1	0	0	0	0	6	1	4	7	0	0	0.146666666666667	0.033269
OR7E24	0	0	0	0	0	1	2	3	1	0	0	1.4	0.054115
OR7G1	0	0	0	0	0	0	1	1	0	0	0	2.2	0.018896
OR7G2	2	0	0	0	0	2	0	1	4	0	0	0	0.016493
OR7G3	1	0	0	0	0	2	0	1	3	0	0	0	0.03793
OR8A1	6	0	0	0	0	12	4	6	18	0	0	0.221621621621622	0.027522
OR8B12	3	0	0	0	0	4	4	5	7	0	0	0.546666666666667	0.027522
OR8B2	3	0	0	0	0	7	4	8	10	0	0	0.39047619047619	0
OR8B3	0	0	0	0	0	1	3	4	1	0	0	2.06666666666667	0.058892
OR8B4	4	0	1	1	0	7	5	6	11	0.0869565217391304	0	0.443478260869565	0.029213
OR8B8	2	0	0	0	0	4	3	4	6	0	0	0.476923076923077	0.024148
OR8D1	0	0	0	0	0	0	3	3	0	0	0	6.2	0.051383
OR8D2	4	0	0	0	0	8	3	5	12	0	0	0.248	0.104092
OR8D4	2	0	0	0	0	5	3	6	7	0	0	0.413333333333333	0.058841
OR8G2	0	1	0	1	0	1	1	2	1	0.666666666666667	0	0.733333333333333	0
OR8H1	2	2	0	2	0	7	3	6	9	0.210526315789474	0	0.326315789473684	0.042155
OR8H2	3	0	0	0	0	11	5	11	14	0	0	0.351724137931034	0.096047
OR8H3	4	1	0	1	0	10	3	6	14	0.0689655172413793	0	0.213793103448276	0.132161
OR8I2	5	2	0	2	0	15	1	6	20	0.0975609756097561	0	0.0536585365853659	0.030717
OR8J1	2	0	0	0	0	12	5	6	14	0	0	0.351724137931034	0.063262
OR8J3	4	0	0	0	0	8	7	10	12	0	0	0.568	0.056284
OR8K1	3	0	0	0	0	5	2	4	8	0	0	0.247058823529412	0.050742
OR8K3	0	1	0	1	0	6	3	6	6	0.153846153846154	0	0.476923076923077	0.059954
OR8K5	2	1	0	1	0	4	4	5	6	0.153846153846154	0	0.630769230769231	0.035795
OR8S1	1	0	0	0	0	4	1	3	5	0	0	0.2	0
OR9A2	2	1	0	1	0	6	3	6	8	0.117647058823529	0	0.364705882352941	0.050315
OR9A4	0	0	0	0	0	3	0	2	3	0	0	0	0.027522
OR9G4	3	0	0	0	0	6	1	3	9	0	0	0.115789473684211	0.010068
OR9G9	5	0	0	0	0	8	8	11	13	0	0	0.6	0
OR9I1	3	0	0	0	0	3	4	5	6	0	0	0.630769230769231	0.054501
OR9K2	1	0	0	0	0	2	1	1	3	0	0	0.314285714285714	0.023427
OR9Q1	2	0	0	0	0	6	3	4	8	0	0	0.364705882352941	0.045107
OR9Q2	3	1	0	1	0	8	0	4	11	0.0869565217391304	0	0	0.024913
ORAI1	1	0	1	1	0	2	0	0	3	0.285714285714286	0	0	0
ORAI2	1	0	0	0	0	1	0	0	2	0	0	0	0.020922
ORAI3	0	0	0	0	0	0	1	1	0	0	0	2.2	0.054115
ORAOV1	0	0	0	0	0	2	0	1	2	0	0	0	0
ORC1L	0	0	0	0	0	6	2	4	6	0	0	0.323076923076923	0
ORC2L	1	0	0	0	0	4	1	1	5	0	0	0.2	0
ORC3L	1	0	0	0	1	10	1	2	11	0	0.0869565217391304	0.0956521739130435	0
ORC4L	1	0	0	0	0	3	0	0	4	0	0	0	0
ORC5L	1	0	0	0	1	8	1	2	9	0	0.105263157894737	0.115789473684211	0
ORM1	0	0	0	0	0	9	0	1	9	0	0	0	0
ORMDL2	0	0	0	0	0	1	0	1	1	0	0	0	0
ORMDL3	0	0	0	0	0	0	1	1	0	0	0	2.2	0
OS9	0	0	0	0	0	9	4	6	9	0	0	0.431578947368421	0.012712
OSBP	0	0	0	0	0	5	3	4	5	0	0	0.563636363636364	0.011573
OSBP2	1	0	0	0	0	3	2	4	4	0	0	0.466666666666667	0.011573
OSBPL10	1	0	0	0	0	10	2	5	11	0	0	0.182608695652174	0
OSBPL11	2	1	0	1	0	10	0	2	12	0.08	0	0	0.018896
OSBPL1A	4	0	0	0	0	10	0	2	14	0	0	0	0.012308
OSBPL2	1	1	0	1	0	9	0	1	10	0.0952380952380952	0	0	0
OSBPL3	1	0	0	0	0	10	2	2	11	0	0	0.182608695652174	0.020376
OSBPL5	0	1	0	1	0	6	1	1	6	0.153846153846154	0	0.169230769230769	0
OSBPL6	2	0	0	0	1	14	5	5	16	0	0.0606060606060606	0.309090909090909	0
OSBPL7	0	0	0	0	0	8	1	3	8	0	0	0.129411764705882	0
OSBPL8	1	0	0	0	0	8	2	4	9	0	0	0.221052631578947	0.010337
OSBPL9	0	0	0	0	0	7	1	2	7	0	0	0.146666666666667	0
OSCAR	0	0	0	0	0	1	0	0	1	0	0	0	0
OSCP1	0	0	0	0	0	5	1	1	5	0	0	0.2	0.0347
OSGEP	1	0	0	0	0	3	1	1	4	0	0	0.244444444444444	0
OSGIN1	2	0	0	0	0	5	1	4	7	0	0	0.146666666666667	0.022105
OSGIN2	0	0	0	0	0	1	2	3	1	0	0	1.4	0.017224
OSM	1	0	0	0	0	3	0	0	4	0	0	0	0
OSMR	5	0	0	0	0	18	2	6	23	0	0	0.0893617021276596	0.006004
OSR1	2	0	0	0	0	2	0	0	4	0	0	0	0
OSR2	2	0	0	0	0	7	3	6	9	0	0	0.326315789473684	0.015203
OSTalpha	1	0	0	0	0	7	1	1	8	0	0	0.129411764705882	0
OSTC	0	0	0	0	0	3	1	1	3	0	0	0.314285714285714	0
OSTF1	0	0	0	0	0	2	0	0	2	0	0	0	0
OSTM1	0	0	0	0	0	2	1	2	2	0	0	0.44	0
OSTN	0	0	0	0	0	3	2	2	3	0	0	0.6	0
OTC	0	0	0	0	0	7	1	3	7	0	0	0.146666666666667	0.018896
OTOA	3	0	0	0	0	24	0	1	27	0	0	0	0.026011
OTOF	2	2	0	2	0	31	7	10	33	0.0597014925373134	0	0.211940298507463	0.027206
OTOL1	1	0	0	0	0	10	1	4	11	0	0	0.0956521739130435	0.044648
OTOP1	1	0	0	0	0	5	4	5	6	0	0	0.630769230769231	0.066221
OTOP2	1	1	0	1	0	7	1	3	8	0.117647058823529	0	0.129411764705882	0.068642
OTOS	0	0	0	0	0	2	0	0	2	0	0	0	0
OTP	2	0	0	0	0	3	1	1	5	0	0	0.2	0.028513
OTUB1	0	0	0	0	0	1	0	0	1	0	0	0	0
OTUB2	0	0	0	0	0	4	0	0	4	0	0	0	0
OTUD4	0	0	0	0	0	5	2	4	5	0	0	0.381818181818182	0.016493
OTUD5	0	0	0	0	0	2	1	1	2	0	0	0.44	0.023427
OTUD6A	0	1	0	1	0	3	0	0	3	0.285714285714286	0	0	0.035203
OTUD6B	0	0	0	0	0	3	0	2	3	0	0	0	0
OTUD7A	1	0	0	0	0	16	2	3	17	0	0	0.12	0.038283
OTUD7B	0	0	0	0	0	7	3	4	7	0	0	0.413333333333333	0
OTX1	2	0	0	0	0	3	0	0	5	0	0	0	0.022105
OTX2	0	0	0	0	0	4	0	0	4	0	0	0	0.076622
OVCH1	4	1	0	1	1	26	0	4	30	0.0327868852459016	0.0327868852459016	0	0.021149
OVCH2	0	0	0	0	0	4	0	1	4	0	0	0	0
OVGP1	2	1	0	1	0	7	2	4	9	0.105263157894737	0	0.221052631578947	0.033269
OVOL2	0	0	0	0	0	3	1	1	3	0	0	0.314285714285714	0
OXA1L	1	0	0	0	0	3	2	2	4	0	0	0.466666666666667	0.018021
OXCT1	0	0	0	0	0	11	2	3	11	0	0	0.182608695652174	0.019858
OXGR1	1	0	1	1	0	2	1	1	3	0.285714285714286	0	0.314285714285714	0.03793
OXNAD1	0	1	0	1	0	4	0	1	4	0.222222222222222	0	0	0
OXR1	0	0	0	0	0	11	3	4	11	0	0	0.269565217391304	0
OXSM	1	0	0	0	0	1	1	1	2	0	0	0.44	0.016493
OXSR1	0	1	0	1	0	4	2	2	4	0.222222222222222	0	0.466666666666667	0
OXT	0	0	0	0	0	1	0	0	1	0	0	0	0.058892
OXTR	0	0	0	0	0	1	0	1	1	0	0	0	0
P2RX1	1	0	0	0	0	7	0	0	8	0	0	0	0
P2RX2	0	1	0	1	0	7	0	2	7	0.133333333333333	0	0	0
P2RX3	1	0	0	0	1	11	4	5	12	0	0.08	0.328	0.016493
P2RX4	1	0	0	0	0	1	0	1	2	0	0	0	0
P2RX5	0	0	0	0	0	3	1	1	3	0	0	0.314285714285714	0
P2RX6	0	0	0	0	0	3	0	0	3	0	0	0	0
P2RX7	0	0	0	0	0	1	2	2	1	0	0	1.4	0
P2RY1	1	0	0	0	0	2	3	3	3	0	0	0.885714285714286	0.018021
P2RY10	2	0	0	0	0	5	2	5	7	0	0	0.28	0.051082
P2RY11	0	0	0	0	0	1	0	0	1	0	0	0	0
P2RY12	1	0	0	0	0	1	0	0	2	0	0	0	0.020922
P2RY13	1	0	0	0	0	3	0	1	4	0	0	0	0.018021
P2RY14	0	1	0	1	0	2	1	2	2	0.4	0	0.44	0.024913
P2RY2	1	0	0	0	0	3	4	4	4	0	0	0.911111111111111	0
P2RY4	0	0	0	0	0	2	0	2	2	0	0	0	0
P2RY6	0	1	0	1	0	1	1	1	1	0.666666666666667	0	0.733333333333333	0.039755
P2RY8	2	0	0	0	0	5	0	2	7	0	0	0	0.020376
P4HA1	0	0	0	0	0	8	2	3	8	0	0	0.247058823529412	0
P4HA2	1	1	0	1	0	11	0	2	12	0.08	0	0	0.018021
P4HA3	1	0	0	0	0	7	2	2	8	0	0	0.247058823529412	0.019858
P4HB	1	0	0	0	0	7	1	4	8	0	0	0.129411764705882	0.019858
P4HTM	1	0	0	0	0	6	2	4	7	0	0	0.28	0
PA2G4	0	1	0	1	0	2	0	0	2	0.4	0	0	0.026595
PAAF1	0	0	0	0	0	7	1	3	7	0	0	0.146666666666667	0.018896
PABPC1	0	0	0	0	0	7	2	5	7	0	0	0.28	0
PABPC1L	0	0	0	0	0	10	2	3	10	0	0	0.2	0.03793
PABPC3	1	1	0	1	0	7	3	8	8	0.117647058823529	0	0.364705882352941	0.029576
PABPC4	1	0	0	0	0	9	1	2	10	0	0	0.104761904761905	0.024913
PABPC5	0	0	0	0	0	4	1	4	4	0	0	0.244444444444444	0.038182
PABPN1	1	0	0	0	0	7	0	0	8	0	0	0	0
PACRG	2	0	0	0	0	9	2	2	11	0	0	0.182608695652174	0.020922
PACRGL	0	2	0	2	1	8	0	2	8	0.235294117647059	0.117647058823529	0	0.043891
PACS1	1	0	0	0	0	12	0	1	13	0	0	0	0.010068
PACS2	0	0	0	0	0	5	2	4	5	0	0	0.381818181818182	0
PACSIN1	1	0	0	0	0	5	2	2	6	0	0	0.323076923076923	0.041738
PACSIN2	1	0	0	0	0	8	0	1	9	0	0	0	0.03793
PACSIN3	0	0	0	0	0	2	0	0	2	0	0	0	0.041738
PADI1	1	0	0	0	0	10	6	7	11	0	0	0.530434782608696	0.011929
PADI2	0	0	0	0	0	8	2	3	8	0	0	0.247058823529412	0.019858
PADI3	2	0	0	0	0	6	1	2	8	0	0	0.129411764705882	0.021302
PADI4	3	0	0	0	0	12	2	2	15	0	0	0.135483870967742	0.013604
PADI6	0	0	0	0	0	10	2	2	10	0	0	0.2	0
PAEP	0	0	0	0	0	3	0	0	3	0	0	0	0
PAF1	0	1	0	1	0	2	0	0	2	0.4	0	0	0.043891
PAFAH1B1	0	0	0	0	0	2	0	1	2	0	0	0	0
PAFAH1B2	0	0	0	0	0	5	1	1	5	0	0	0.2	0
PAFAH2	0	0	0	0	0	4	0	0	4	0	0	0	0
PAG1	0	0	0	0	0	6	0	0	6	0	0	0	0.018896
PAGE1	0	1	0	1	0	3	0	0	3	0.285714285714286	0	0	0
PAGE2	0	0	0	0	0	1	0	0	1	0	0	0	0
PAGE2B	1	0	0	0	0	7	1	1	8	0	0	0.129411764705882	0
PAGE5	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0
PAH	1	0	0	0	0	11	3	3	12	0	0	0.248	0.070536
PAICS	0	0	0	0	0	1	0	0	1	0	0	0	0
PAIP1	2	0	0	0	0	7	1	2	9	0	0	0.115789473684211	0
PAIP2	1	0	0	0	0	1	0	0	2	0	0	0	0
PAIP2B	0	0	0	0	0	1	0	0	1	0	0	0	0
PAK1	0	0	0	0	0	7	2	2	7	0	0	0.28	0
PAK1IP1	0	0	0	0	0	1	0	0	1	0	0	0	0.026595
PAK2	1	0	0	0	0	4	1	1	5	0	0	0.2	0.020922
PAK3	1	0	0	0	1	10	1	1	11	0	0.0869565217391304	0.0956521739130435	0.024398
PAK4	0	1	0	1	0	1	0	0	1	0.666666666666667	0	0	0
PAK6	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0.022105
PAK7	4	0	0	0	0	15	3	6	19	0	0	0.158974358974359	0.031831
PALB2	0	0	0	0	0	5	2	5	5	0	0	0.381818181818182	0.008517
PALLD	2	0	0	0	0	5	1	1	7	0	0	0.146666666666667	0.021696
PALM	2	0	0	0	0	6	0	1	8	0	0	0	0
PALM2-AKAP2	3	1	0	1	0	9	4	4	12	0.08	0	0.328	0.020201
PALMD	1	0	0	0	0	3	1	2	4	0	0	0.244444444444444	0.031525
PAM	0	0	0	0	0	12	2	3	12	0	0	0.168	0
PAMR1	0	0	0	0	0	8	0	1	8	0	0	0	0.030136
PAN2	4	0	0	0	0	12	4	5	16	0	0	0.248484848484848	0
PAN3	0	2	0	2	0	8	2	2	8	0.235294117647059	0	0.247058823529412	0
PANK1	1	0	0	0	0	9	1	1	10	0	0	0.104761904761905	0.023427
PANK2	0	0	0	0	1	5	0	0	5	0	0.181818181818182	0	0
PANK3	1	1	0	1	0	5	0	0	6	0.153846153846154	0	0	0.033269
PANK4	1	0	0	0	0	6	1	2	7	0	0	0.146666666666667	0.033269
PANX1	1	1	0	1	0	3	3	4	4	0.222222222222222	0	0.688888888888889	0.020922
PANX2	1	0	0	0	0	1	0	0	2	0	0	0	0.020922
PANX3	0	0	0	0	0	6	3	4	6	0	0	0.476923076923077	0.024148
PAOX	0	0	0	0	0	4	3	5	4	0	0	0.688888888888889	0.023427
PAPD4	1	0	1	1	0	3	0	0	4	0.222222222222222	0	0	0
PAPD5	0	0	0	0	0	5	0	3	5	0	0	0	0
PAPD7	0	0	0	0	0	7	3	4	7	0	0	0.413333333333333	0
PAPL	0	1	0	1	0	5	0	0	5	0.181818181818182	0	0	0
PAPLN	2	0	0	0	0	10	2	6	12	0	0	0.168	0.014911
PAPOLA	1	0	0	0	0	9	0	1	10	0	0	0	0
PAPOLB	1	1	0	1	0	3	5	6	4	0.222222222222222	0	1.13333333333333	0.022747
PAPOLG	0	1	0	1	0	7	1	2	7	0.133333333333333	0	0.146666666666667	0
PAPPA	3	0	0	0	0	14	7	8	17	0	0	0.405714285714286	0.019434
PAPPA2	11	3	0	3	0	66	24	40	77	0.0387096774193548	0	0.310967741935484	0.032816
PAPSS1	0	0	0	0	0	4	0	0	4	0	0	0	0.030717
PAPSS2	0	0	0	0	0	3	0	1	3	0	0	0	0
PAQR4	1	0	0	0	0	3	1	2	4	0	0	0.244444444444444	0
PAQR5	0	0	0	0	0	4	1	2	4	0	0	0.244444444444444	0
PAQR6	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0
PAQR7	2	0	0	0	0	2	0	0	4	0	0	0	0
PAQR8	2	0	0	0	0	3	3	4	5	0	0	0.563636363636364	0
PAQR9	1	1	0	1	0	6	2	5	7	0.133333333333333	0	0.28	0.028513
PARD3	1	1	0	1	0	14	2	6	15	0.0645161290322581	0	0.135483870967742	0.023427
PARD3B	1	2	0	2	0	14	4	10	15	0.129032258064516	0	0.264516129032258	0.022104
PARD6A	0	0	0	0	0	0	1	1	0	0	0	2.2	0
PARD6B	0	0	0	0	0	1	0	0	1	0	0	0	0.033269
PARD6G	0	0	0	0	0	0	1	1	0	0	0	2.2	0
PARG	1	0	0	0	0	9	0	0	10	0	0	0	0
PARK2	1	0	0	0	1	25	6	9	26	0	0.0377358490566038	0.230188679245283	0.04847
PARK7	0	0	0	0	0	3	0	1	3	0	0	0	0
PARL	0	1	0	1	0	6	1	2	6	0.153846153846154	0	0.169230769230769	0
PARM1	0	0	0	0	0	2	0	1	2	0	0	0	0.045425
PARN	1	0	0	0	0	7	0	1	8	0	0	0	0.023427
PARP1	4	0	0	0	1	16	0	2	20	0	0.0487804878048781	0	0.037073
PARP10	2	1	0	1	0	5	0	0	7	0.133333333333333	0	0	0
PARP11	0	1	0	1	0	10	0	1	10	0.0952380952380952	0	0	0.033269
PARP12	1	0	0	0	0	4	1	1	5	0	0	0.2	0.015822
PARP14	2	1	0	1	0	8	1	3	10	0.0952380952380952	0	0.104761904761905	0
PARP15	3	0	0	0	0	8	2	3	11	0	0	0.182608695652174	0.016493
PARP16	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0
PARP2	0	0	0	0	0	1	2	2	1	0	0	1.4	0
PARP3	2	0	0	0	0	3	0	0	5	0	0	0	0
PARP4	3	0	0	0	1	15	2	4	18	0	0.0540540540540541	0.113513513513514	0
PARP6	0	0	0	0	0	10	1	4	10	0	0	0.104761904761905	0
PARP8	0	1	0	1	0	9	2	5	9	0.105263157894737	0	0.221052631578947	0.007828
PARP9	1	0	0	0	0	7	3	5	8	0	0	0.364705882352941	0.01092
PARS2	0	0	0	0	0	1	3	4	1	0	0	2.06666666666667	0
PARVA	1	0	0	0	0	4	0	0	5	0	0	0	0
PARVB	1	1	0	1	0	15	0	1	16	0.0606060606060606	0	0	0
PARVG	1	1	0	1	0	10	1	1	11	0.0869565217391304	0	0.0956521739130435	0.024913
PASD1	2	0	0	0	0	14	1	4	16	0	0	0.0666666666666667	0.014816
PASK	1	1	0	1	0	16	1	5	17	0.0571428571428571	0	0.0628571428571429	0.015203
PATE1	0	0	0	0	0	5	2	2	5	0	0	0.381818181818182	0
PATE2	0	0	0	0	0	2	0	0	2	0	0	0	0
PATL1	2	0	0	0	0	5	1	1	7	0	0	0.146666666666667	0
PATZ1	2	0	0	0	0	6	2	3	8	0	0	0.247058823529412	0.068384
PAWR	0	0	0	0	0	4	0	0	4	0	0	0	0
PAX1	6	0	0	0	0	15	1	4	21	0	0	0.0511627906976744	0.04847
PAX2	0	0	0	0	0	9	1	3	9	0	0	0.115789473684211	0
PAX3	3	0	0	0	0	15	4	5	18	0	0	0.221621621621622	0.054329
PAX4	4	0	0	0	0	18	2	5	22	0	0	0.0933333333333333	0.029213
PAX5	1	0	0	0	0	7	2	3	8	0	0	0.247058823529412	0.011573
PAX6	2	0	0	0	0	13	0	1	15	0	0	0	0
PAX7	1	0	0	0	0	6	2	4	7	0	0	0.28	0.027522
PAX8	1	0	0	0	0	7	3	4	8	0	0	0.364705882352941	0
PAX9	1	0	0	0	0	3	1	2	4	0	0	0.244444444444444	0.026595
PAXIP1	1	0	0	0	0	6	0	0	7	0	0	0	0.014098
PBK	1	0	0	0	0	1	0	0	2	0	0	0	0.048728
PBLD	1	0	0	0	0	5	0	2	6	0	0	0	0
PBRM1	2	0	0	0	2	10	5	6	12	0	0.16	0.408	0.062294
PBX1	1	0	0	0	0	14	2	5	15	0	0	0.135483870967742	0.014098
PBX2	1	0	0	0	0	3	1	1	4	0	0	0.244444444444444	0
PBX3	0	0	0	0	0	1	1	2	1	0	0	0.733333333333333	0.026595
PBX4	0	0	0	0	0	1	0	0	1	0	0	0	0.03793
PBXIP1	1	0	0	0	0	6	1	2	7	0	0	0.146666666666667	0
PC	3	2	0	2	0	12	1	1	15	0.129032258064516	0	0.0709677419354839	0.015822
PCBP2	0	0	0	0	0	3	1	2	3	0	0	0.314285714285714	0
PCBP3	0	0	0	0	0	5	0	1	5	0	0	0	0
PCCA	0	0	0	0	0	6	1	2	6	0	0	0.169230769230769	0.063809
PCCB	0	0	0	0	1	5	4	6	5	0	0.181818181818182	0.745454545454545	0.042437
PCDH1	2	0	0	0	0	4	3	5	6	0	0	0.476923076923077	0.011403
PCDH10	10	0	0	0	0	27	8	17	37	0	0	0.216	0.019858
PCDH11X	5	1	0	1	1	76	19	33	81	0.0122699386503067	0.0122699386503067	0.234355828220859	0
PCDH11Y	1	0	0	0	0	25	3	6	26	0	0	0.116981132075472	0
PCDH12	4	0	0	0	0	7	1	2	11	0	0	0.0956521739130435	0.030073
PCDH15	14	6	0	6	0	98	9	33	112	0.0533333333333333	0	0.0808888888888889	0.05011
PCDH17	4	1	0	1	0	11	8	13	15	0.0645161290322581	0	0.52258064516129	0.050822
PCDH18	0	0	0	0	0	5	2	4	5	0	0	0.381818181818182	0.030292
PCDH19	4	0	0	0	0	4	5	5	8	0	0	0.6	0.029849
PCDH20	2	2	0	2	0	7	3	6	9	0.210526315789474	0	0.326315789473684	0.015985
PCDH7	1	1	0	1	0	6	9	11	7	0.133333333333333	0	1.21333333333333	0.03166
PCDH8	1	0	0	0	0	5	4	6	6	0	0	0.630769230769231	0.022529
PCDH9	6	0	0	0	0	12	6	7	18	0	0	0.32972972972973	0.023833
PCDHA1	3	0	0	0	0	23	2	10	26	0	0	0.0792452830188679	0.0347
PCDHA10	3	0	0	0	0	9	0	6	12	0	0	0	0.048642
PCDHA11	1	0	0	0	0	7	0	5	8	0	0	0	0.058186
PCDHA12	1	0	0	0	0	5	0	4	6	0	0	0	0.04025
PCDHA13	1	1	0	1	0	6	0	4	7	0.133333333333333	0	0	0.048213
PCDHA2	3	1	0	1	0	11	0	6	14	0.0689655172413793	0	0	0.019206
PCDHA3	6	1	0	1	0	15	0	8	21	0.0465116279069767	0	0	0.061312
PCDHA4	5	1	0	1	0	14	0	8	19	0.0512820512820513	0	0	0.056837
PCDHA5	3	0	0	0	0	7	0	4	10	0	0	0	0.04253
PCDHA6	8	1	0	1	0	19	0	10	27	0.0363636363636364	0	0	0.028513
PCDHA7	2	0	0	0	0	14	0	12	16	0	0	0	0.075879
PCDHA8	5	0	0	0	0	12	0	6	17	0	0	0	0.049099
PCDHA9	3	0	0	0	0	10	0	6	13	0	0	0	0.0764
PCDHAC1	1	0	0	0	0	5	0	4	6	0	0	0	0.027715
PCDHAC2	2	0	0	0	0	4	3	4	6	0	0	0.476923076923077	0.023427
PCDHB1	0	0	0	0	0	2	2	4	2	0	0	0.84	0.049205
PCDHB10	1	0	0	0	0	9	4	13	10	0	0	0.39047619047619	0.036905
PCDHB11	1	1	0	1	0	3	3	5	4	0.222222222222222	0	0.688888888888889	0.050656
PCDHB12	4	1	0	1	0	13	6	10	17	0.0571428571428571	0	0.348571428571429	0.049819
PCDHB13	5	0	0	0	0	9	3	7	14	0	0	0.213793103448276	0.120139
PCDHB14	2	2	0	2	0	5	3	4	7	0.266666666666667	0	0.413333333333333	0.04635
PCDHB15	1	0	0	0	0	3	3	5	4	0	0	0.688888888888889	0.043488
PCDHB16	5	0	0	0	0	7	0	3	12	0	0	0	0.020922
PCDHB2	2	1	0	1	0	7	5	7	9	0.105263157894737	0	0.536842105263158	0.022969
PCDHB3	2	0	0	0	0	5	4	6	7	0	0	0.546666666666667	0.019858
PCDHB4	2	0	0	0	0	4	5	7	6	0	0	0.784615384615385	0.04388
PCDHB5	4	0	0	0	0	8	2	6	12	0	0	0.168	0.051926
PCDHB6	2	1	0	1	0	7	4	8	9	0.105263157894737	0	0.431578947368421	0.03625
PCDHB7	7	0	0	0	0	10	8	10	17	0	0	0.462857142857143	0.04741
PCDHB8	2	2	0	2	0	6	7	10	8	0.235294117647059	0	0.835294117647059	0.035795
PCDHB9	1	0	0	0	0	3	1	3	4	0	0	0.244444444444444	0.095613
PCDHGA1	3	0	0	0	0	12	0	8	15	0	0	0	0.02371
PCDHGA10	3	0	0	0	0	7	0	4	10	0	0	0	0.010621
PCDHGA11	4	4	0	4	0	12	0	4	16	0.242424242424242	0	0	0.024398
PCDHGA12	2	0	0	0	0	7	0	5	9	0	0	0	0.02545
PCDHGA2	2	0	0	0	0	10	0	6	12	0	0	0	0.043398
PCDHGA3	7	1	0	1	0	13	0	5	20	0.0487804878048781	0	0	0.048642
PCDHGA4	5	0	0	0	0	10	0	5	15	0	0	0	0.013143
PCDHGA5	3	0	0	0	0	8	0	5	11	0	0	0	0.04025
PCDHGA6	3	0	0	0	0	8	0	4	11	0	0	0	0.01463
PCDHGA7	2	0	0	0	0	8	0	5	10	0	0	0	0.057578
PCDHGA8	2	1	0	1	0	10	0	6	12	0.08	0	0	0.03625
PCDHGA9	2	1	0	1	0	7	0	3	9	0.105263157894737	0	0	0.028513
PCDHGB1	5	0	0	0	0	7	0	2	12	0	0	0	0.007108
PCDHGB2	1	0	0	0	0	11	0	10	12	0	0	0	0
PCDHGB3	3	0	1	1	0	9	0	5	12	0.08	0	0	0.034169
PCDHGB4	3	0	0	0	0	7	0	4	10	0	0	0	0.029357
PCDHGB5	1	1	0	1	0	8	0	6	9	0.105263157894737	0	0	0.085446
PCDHGB6	4	1	0	1	0	7	0	2	11	0.0869565217391304	0	0	0.011237
PCDHGB7	2	1	0	1	0	6	0	3	8	0.117647058823529	0	0	0.022105
PCDHGC3	2	0	0	0	0	3	0	1	5	0	0	0	0.014098
PCDHGC4	2	0	0	0	0	3	0	1	5	0	0	0	0.011237
PCDHGC5	1	0	0	0	0	1	4	4	2	0	0	1.64	0.017614
PCDP1	1	0	0	0	0	6	2	4	7	0	0	0.28	0
PCF11	4	1	0	1	0	9	3	7	13	0.0740740740740741	0	0.22962962962963	0.011929
PCGF1	0	0	0	0	0	6	0	0	6	0	0	0	0
PCGF2	0	0	0	0	0	1	0	0	1	0	0	0	0.030717
PCGF3	0	0	0	0	0	4	0	0	4	0	0	0	0
PCGF5	0	0	0	0	0	4	0	1	4	0	0	0	0
PCGF6	0	0	0	0	0	2	1	2	2	0	0	0.44	0
PCID2	0	0	0	0	0	4	2	2	4	0	0	0.466666666666667	0
PCIF1	0	0	0	0	0	7	0	2	7	0	0	0	0
PCK1	2	0	0	0	0	9	4	4	11	0	0	0.356521739130435	0.044539
PCK2	0	0	0	0	0	2	1	1	2	0	0	0.44	0.030717
PCLO	13	0	0	0	0	42	19	43	55	0	0	0.344144144144144	0.038199
PCM1	1	1	0	1	0	7	4	5	8	0.117647058823529	0	0.482352941176471	0
PCMT1	0	0	0	0	0	4	1	1	4	0	0	0.244444444444444	0
PCMTD1	2	1	0	1	0	5	4	6	7	0.133333333333333	0	0.546666666666667	0.020922
PCMTD2	0	0	0	0	0	1	2	2	1	0	0	1.4	0
PCNA	0	0	0	0	0	1	0	0	1	0	0	0	0
PCNP	0	0	0	0	0	11	0	0	11	0	0	0	0
PCNT	5	0	0	0	1	18	5	11	23	0	0.0425531914893617	0.217021276595745	0.013373
PCNX	5	2	0	2	1	24	7	11	29	0.0677966101694915	0.0338983050847458	0.240677966101695	0.00487
PCNXL2	1	1	0	1	0	22	3	8	23	0.0425531914893617	0	0.131914893617021	0.011237
PCNXL3	5	1	0	1	0	11	3	4	16	0.0606060606060606	0	0.187878787878788	0.008158
PCOLCE	1	1	0	1	0	6	1	2	7	0.133333333333333	0	0.146666666666667	0
PCOLCE2	0	1	0	1	0	14	1	2	14	0.0689655172413793	0	0.0758620689655173	0.05332
PCP4	0	0	0	0	0	2	1	1	2	0	0	0.44	0
