Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
MFSD7	14	1	1	2	0	33	11	30	47	0.0451866404715128	0	0.241650294695481	0.018021
MFSD8	6	2	3	5	2	32	19	39	38	0.126491646778043	0.0477326968973747	0.484486873508353	0
MFSD9	11	1	3	4	1	40	15	39	51	0.0783242258652095	0.0182149362477231	0.296903460837887	0.03421
MGA	53	41	15	56	4	179	78	151	232	0.238660449342942	0.0169563374311149	0.336159389571852	0.053364
MGAM	118	18	5	23	11	282	151	298	400	0.0576875464223818	0.0272344639762317	0.377073533052736	0.028216
MGARP	2	0	0	0	0	6	7	14	8	0	0	0.697478991596639	0
MGAT1	12	1	0	1	0	20	19	27	32	0.0362116991643454	0	0.565459610027855	0
MGAT2	8	5	5	10	0	25	6	15	33	0.279132791327913	0	0.197831978319783	0
MGAT3	30	2	1	3	0	58	20	48	88	0.0359085963003264	0	0.23177366702938	0.0436
MGAT4A	10	1	2	3	0	21	21	35	31	0.0945558739255014	0	0.638968481375358	0
MGAT4B	5	1	1	2	1	18	13	25	23	0.0855018587360595	0.0371747211895911	0.531598513011152	0.026595
MGAT4C	17	7	4	11	0	50	56	83	67	0.159379407616361	0	0.808180535966149	0.082091
MGAT5	13	5	3	8	1	41	40	62	54	0.143350604490501	0.0172711571675302	0.713298791018998	0.020922
MGAT5B	21	1	3	4	2	42	36	56	63	0.0642750373692078	0.0298953662182362	0.557548579970105	0
MGC26647	1	0	0	0	0	4	0	3	5	0	0	0	0
MGC87042	2	0	0	0	0	3	2	3	5	0	0	0.370786516853933	0
MGEA5	11	9	0	9	1	34	27	45	45	0.190184049079755	0.0204498977505112	0.578732106339468	0
MGLL	5	2	1	3	0	21	1	14	26	0.110367892976589	0	0.0769230769230769	0
MGME1	6	1	0	1	0	12	8	14	18	0.0593607305936073	0	0.424657534246575	0
MGMT	14	3	1	4	1	28	7	19	42	0.093681917211329	0.0217864923747277	0.18082788671024	0.026595
MGP	3	2	0	2	1	11	6	11	14	0.128491620111732	0.0558659217877095	0.407821229050279	0
MGRN1	17	1	1	2	2	30	17	29	47	0.0451866404715128	0.0392927308447937	0.359528487229863	0.031945
MGST1	1	2	0	2	0	12	4	14	13	0.136094674556213	0	0.313609467455621	0
MGST2	1	0	0	0	0	5	0	4	6	0	0	0	0
MGST3	4	3	0	3	0	10	3	7	14	0.184357541899441	0	0.240223463687151	0
MIA	2	0	2	2	0	10	5	11	12	0.144654088050314	0	0.39622641509434	0
MIA2	17	7	3	10	2	74	14	61	91	0.108535300316122	0.0210748155953635	0.161222339304531	0.023427
MIA3	35	6	4	10	5	133	53	144	168	0.0599185573007563	0.029086678301338	0.315881326352531	0.004692
MIB1	13	6	0	6	1	40	39	62	53	0.110720562390158	0.0175746924428823	0.708260105448155	0.009813
MIB2	24	0	1	1	1	46	15	35	70	0.0175913396481732	0.013531799729364	0.220568335588633	0
MICA	4	0	0	0	0	12	1	8	16	0	0	0.115577889447236	0
MICAL1	24	1	9	10	0	64	38	70	88	0.112078346028292	0	0.427638737758433	0.024398
MICAL2	33	6	2	8	4	82	46	90	115	0.0698065601345669	0.0336417157275021	0.397813288477712	0.01092
MICAL3	38	8	4	12	2	84	49	82	122	0.0976965845909452	0.0158856235107228	0.399523431294678	0.014359
MICALCL	23	3	1	4	2	58	25	56	81	0.0506478209658422	0.0235571260306243	0.309776207302709	0
MICALL1	18	3	1	4	2	36	19	35	54	0.07426597582038	0.0345423143350604	0.350604490500864	0.018896
MICALL2	25	1	1	2	1	50	15	37	75	0.0291508238276299	0.0126742712294043	0.20659062103929	0.01092
MICB	10	0	0	0	1	22	11	23	32	0	0.0278551532033426	0.342618384401114	0
MICU1	2	0	2	2	1	17	4	20	19	0.100436681222707	0.0436681222707424	0.231441048034935	0
MICU2	8	4	1	5	5	30	6	19	38	0.126491646778043	0.119331742243437	0.174224343675418	0
MICU3	9	11	2	13	2	45	19	45	54	0.229706390328152	0.0345423143350604	0.350604490500864	0.042437
MID1	23	1	2	3	1	47	28	48	70	0.0446549391069012	0.013531799729364	0.396481732070365	0.012308
MID1IP1	4	0	2	2	0	8	6	9	12	0.144654088050314	0	0.459119496855346	0.043891
MID2	23	7	0	7	0	54	25	53	77	0.0902348578491965	0	0.325092707045735	0.012712
MIDN	9	2	0	2	1	21	12	21	30	0.0678466076696165	0.0294985250737463	0.392330383480826	0.043891
MIEN1	0	1	0	1	0	4	2	7	4	0.164556962025316	0	0.417721518987342	0
MIER1	5	2	2	4	3	25	12	26	30	0.126843657817109	0.0884955752212389	0.392330383480826	0
MIER2	20	2	0	2	1	43	13	37	63	0.0343796711509716	0.0149476831091181	0.213751868460389	0
MIER3	6	3	2	5	0	29	9	27	35	0.136246786632391	0	0.264781491002571	0
MIF	1	0	0	0	0	2	0	1	3	0	0	0	0
MIF4GD	2	2	1	3	0	11	7	13	13	0.195266272189349	0	0.49112426035503	0
MIIP	10	1	1	2	0	25	9	23	35	0.0591259640102828	0	0.264781491002571	0
MILR1	0	0	0	0	0	2	1	3	2	0	0	0.389830508474576	0
MINA	11	3	2	5	1	31	10	23	42	0.115468409586057	0.0217864923747277	0.246187363834423	0.03625
MINK1	21	1	1	2	0	35	23	35	56	0.0383973288814691	0	0.40567612687813	0
MINOS1	2	0	0	0	0	3	1	2	5	0	0	0.258426966292135	0
MINPP1	3	0	1	1	0	11	8	17	14	0.0726256983240224	0	0.519553072625698	0.043891
MIOS	18	7	1	8	0	49	23	51	67	0.117066290550071	0	0.342736248236953	0.012308
MIOX	9	4	1	5	1	27	9	21	36	0.132832080200501	0.025062656641604	0.258145363408521	0
MIP	13	0	0	0	0	28	17	32	41	0	0	0.407572383073497	0.03793
MIPEP	10	7	2	9	1	40	25	48	50	0.172541743970315	0.0185528756957328	0.487940630797774	0.013143
MIPOL1	12	6	1	7	2	41	14	36	53	0.12829525483304	0.0351493848857645	0.268892794376098	0.016493
MIR205HG	5	0	0	0	0	12	0	7	17	0	0	0	0
MIR600HG	0	0	0	0	0	1	0	1	1	0	0	0	0
MIS12	2	3	1	4	0	14	6	15	16	0.21608040201005	0	0.366834170854271	0
MIS18A	4	1	0	1	0	10	2	7	14	0.0726256983240224	0	0.184357541899441	0
MIS18BP1	9	3	11	14	3	60	16	57	69	0.196159122085048	0.0411522633744856	0.237311385459534	0
MISP	18	2	0	2	0	43	14	39	61	0.0354391371340524	0	0.235747303543914	0.012308
MITD1	1	2	1	3	0	10	9	15	11	0.221476510067114	0	0.691275167785235	0.030717
MITF	19	5	2	7	0	41	22	41	60	0.114241001564945	0	0.364632237871675	0.013604
MIXL1	4	0	1	1	0	12	1	8	16	0.0653266331658292	0	0.115577889447236	0
MKI67	93	31	20	51	0	265	126	267	358	0.14175186515612	0	0.351754628350373	0.013896
MKI67IP	4	3	1	4	0	18	4	17	22	0.166023166023166	0	0.204633204633205	0
MKKS	10	0	0	0	0	24	14	31	34	0	0	0.403693931398417	0
MKL1	24	3	3	6	1	63	36	68	87	0.0693069306930693	0.011001100110011	0.41034103410341	0.050784
MKL2	26	9	3	12	3	62	35	57	88	0.133841131664853	0.0326441784548422	0.394994559303591	0.009119
MKLN1	12	7	3	10	0	48	18	48	60	0.161189358372457	0	0.302034428794992	0
MKNK1	8	0	0	0	1	19	15	25	27	0	0.0323624595469256	0.527508090614887	0
MKNK2	7	2	1	3	1	15	9	13	22	0.127413127413127	0.0386100386100386	0.397683397683398	0
MKRN1	7	5	4	9	0	28	10	23	35	0.239074550128535	0	0.290488431876607	0.020922
MKRN2	9	0	2	2	0	25	9	23	34	0.0606860158311346	0	0.271767810026385	0.028513
MKRN3	39	7	2	9	0	117	31	106	156	0.0581613508442777	0	0.202001250781739	0.031945
MKS1	20	4	0	4	0	47	9	33	67	0.0606488011283498	0	0.145275035260931	0
MKX	14	2	0	2	0	44	16	44	58	0.037156704361874	0	0.279483037156704	0.033269
MLANA	5	1	0	1	0	11	2	7	16	0.0653266331658292	0	0.165829145728643	0
MLC1	13	1	1	2	1	28	17	30	41	0.0512249443207127	0.022271714922049	0.407572383073497	0.019858
MLEC	4	0	0	0	0	20	15	25	24	0	0	0.584229390681004	0.022105
MLF1	6	9	0	9	0	26	10	22	32	0.259052924791086	0	0.314763231197772	0
MLF1IP	9	3	3	6	1	26	11	23	35	0.161953727506427	0.025706940874036	0.316195372750643	0
MLF2	5	1	0	1	0	15	6	16	20	0.0543933054393305	0	0.305439330543933	0.043891
MLH1	18	12	3	15	2	61	22	47	79	0.184559710494572	0.0241254523522316	0.281061519903498	0
MLH3	18	11	5	16	0	80	28	80	98	0.159960745829244	0	0.287536800785083	0.020376
MLIP	25	3	0	3	2	50	23	45	75	0.0418250950570342	0.0253485424588086	0.307984790874525	0.028513
MLKL	17	3	1	4	2	45	12	34	62	0.0652503793626707	0.0303490136570561	0.201820940819423	0
MLLT1	18	1	1	2	0	26	18	27	44	0.0480167014613779	0	0.402922755741127	0.024913
MLLT10	18	8	3	11	2	52	31	60	70	0.152909336941813	0.027063599458728	0.437077131258457	0.019365
MLLT11	2	1	0	1	0	7	4	11	9	0.10077519379845	0	0.410852713178295	0
MLLT3	21	5	3	8	1	49	24	39	70	0.112313937753721	0.013531799729364	0.342354533152909	0.016493
MLLT4	40	22	6	28	4	96	77	105	136	0.20228734810579	0.0285918513223731	0.559685489635454	0.012308
MLLT4-AS1	0	0	0	0	0	1	0	1	1	0	0	0	0
MLLT6	24	0	2	2	2	48	17	38	72	0.0303030303030303	0.0263504611330698	0.241106719367589	0
MLN	5	0	0	0	1	11	5	10	16	0	0.050251256281407	0.316582914572864	0
MLNR	12	1	1	2	0	26	10	22	38	0.0548926014319809	0	0.269689737470167	0
MLPH	17	1	1	2	1	34	13	28	51	0.0418943533697632	0.0182149362477231	0.260473588342441	0.031945
MLST8	8	1	1	2	1	19	7	16	27	0.0744336569579288	0.0323624595469256	0.268608414239482	0
MLX	5	0	1	1	0	13	13	20	18	0.0593607305936073	0	0.65296803652968	0.030717
MLXIP	15	3	1	4	2	41	15	35	56	0.0717863105175292	0.0333889816360601	0.27212020033389	0.014098
MLXIPL	15	1	2	3	1	42	28	52	57	0.0541871921182266	0.0164203612479475	0.48111658456486	0.020922
MLYCD	12	1	1	2	2	27	14	27	39	0.0536130536130536	0.0466200466200466	0.356643356643357	0.039755
MMAA	8	6	0	6	0	26	14	26	34	0.16622691292876	0	0.403693931398417	0
MMAB	3	2	0	2	2	15	6	14	18	0.105022831050228	0.091324200913242	0.333333333333333	0
MMACHC	5	1	0	1	0	11	5	11	16	0.0653266331658292	0	0.316582914572864	0
MMADHC	2	2	1	3	0	7	7	11	9	0.255813953488372	0	0.643410852713178	0
MMD	8	2	0	2	0	14	12	16	22	0.0888030888030888	0	0.513513513513514	0
MMD2	6	0	0	0	0	14	18	28	20	0	0	0.807531380753138	0
MME	33	8	0	8	5	75	62	97	108	0.0741733690795353	0.0446827524575514	0.5656836461126	0.024524
MMEL1	25	9	1	10	1	57	18	41	82	0.119906868451688	0.0116414435389988	0.224679860302678	0.011237
MMGT1	2	2	1	3	0	11	3	10	13	0.195266272189349	0	0.254437869822485	0.039755
MMP1	16	2	0	2	2	50	20	50	66	0.0329041487839771	0.0286123032904149	0.304721030042918	0.039092
MMP10	3	6	3	9	1	28	22	37	31	0.26647564469914	0.0286532951289398	0.667621776504298	0
MMP11	14	2	1	3	1	34	15	34	48	0.0635838150289017	0.0192678227360308	0.314065510597303	0.03625
MMP12	12	2	5	7	3	46	16	39	58	0.117932148626817	0.0484652665589661	0.279483037156704	0
MMP13	17	2	1	3	2	51	25	55	68	0.0458970792767733	0.0278164116828929	0.365785813630042	0.010621
MMP14	14	2	0	2	1	27	15	26	41	0.0512249443207127	0.022271714922049	0.363028953229399	0
MMP15	14	1	1	2	0	31	20	41	45	0.0470347648261759	0	0.43558282208589	0.013604
MMP16	41	11	1	12	2	107	57	115	148	0.0809743252139565	0.0131665569453588	0.383805134957209	0.031319
MMP17	18	0	1	1	1	37	17	36	55	0.0220713073005093	0.0169779286926995	0.310696095076401	0
MMP19	11	6	1	7	0	38	23	44	49	0.137996219281664	0	0.459357277882798	0
MMP2	37	3	2	5	1	61	34	61	98	0.0520117762512267	0.0098135426889107	0.346418056918548	0.018896
MMP20	22	2	1	3	2	52	19	45	74	0.0423620025673941	0.0256739409499358	0.260590500641849	0
MMP21	11	2	1	3	0	29	11	26	40	0.0751708428246014	0	0.280182232346241	0
MMP24	18	1	1	2	0	36	13	29	54	0.0397236614853195	0	0.246977547495682	0.039755
MMP25	7	1	0	1	2	23	11	26	30	0.0383480825958702	0.0589970501474926	0.36283185840708	0.018021
MMP26	21	5	0	5	2	54	11	38	75	0.0671736375158428	0.0253485424588086	0.155893536121673	0.023427
MMP27	17	1	1	2	3	56	20	56	73	0.0299089726918075	0.0390117035110533	0.276983094928479	0.022747
MMP28	16	2	2	4	0	32	7	21	48	0.0828516377649326	0	0.159922928709056	0.043891
MMP3	21	1	1	2	0	52	13	42	73	0.0299089726918075	0	0.185955786736021	0.090674
MMP7	8	3	1	4	0	24	7	19	32	0.119777158774373	0	0.231197771587744	0.028513
MMP8	17	3	0	3	1	41	13	34	58	0.0533117932148627	0.0161550888529887	0.231017770597738	0
MMP9	30	3	1	4	1	69	31	69	99	0.0417881438289602	0.00971817298347911	0.313896987366375	0.012712
MMRN1	31	8	2	10	1	114	45	122	145	0.0691739422431162	0.00671591672263264	0.310946944257891	0.020376
MMRN2	19	1	1	2	1	51	6	35	70	0.0311231393775372	0.013531799729364	0.0987821380243572	0.020922
MMS19	8	2	1	3	0	24	14	27	32	0.0919220055710306	0	0.426183844011142	0.022105
MMS22L	13	5	0	5	1	52	31	70	65	0.0769230769230769	0.0145137880986938	0.468795355587808	0.012924
MN1	34	4	5	9	0	87	31	70	121	0.0744595676541233	0	0.258606885508407	0.030136
MNAT1	3	3	0	3	0	11	12	18	14	0.184357541899441	0	0.743016759776536	0
MND1	1	2	0	2	1	11	6	14	12	0.144654088050314	0.0628930817610063	0.459119496855346	0.039755
MNDA	22	4	4	8	0	92	34	102	114	0.0703986429177269	0	0.299406276505513	0.050459
MNF1	6	3	1	4	0	11	5	6	17	0.205741626794258	0	0.301435406698565	0
MNS1	1	6	1	7	3	30	16	33	31	0.209169054441261	0.0859598853868195	0.495702005730659	0.068808
MNT	8	3	1	4	1	25	5	17	33	0.116531165311653	0.02710027100271	0.170731707317073	0
MNX1	7	1	1	2	0	18	2	11	25	0.0795847750865052	0	0.114186851211073	0
MOAP1	3	3	4	7	0	20	16	28	23	0.271375464684015	0	0.643122676579926	0.022105
MOB1A	1	0	0	0	0	1	4	4	2	0	0	0.898305084745763	0
MOB1B	5	2	0	2	0	10	4	8	15	0.121693121693122	0	0.28042328042328	0.039755
MOB2	6	2	0	2	0	8	7	7	14	0.128491620111732	0	0.463687150837989	0
MOB3A	4	1	1	2	0	9	4	8	13	0.136094674556213	0	0.313609467455621	0
MOB3B	4	0	0	0	2	12	6	12	16	0	0.100502512562814	0.366834170854271	0.048728
MOB3C	5	1	0	1	0	10	8	14	15	0.0687830687830688	0	0.492063492063492	0
MOB4	8	0	0	0	0	13	7	12	21	0	0	0.333333333333333	0
MOBP	2	1	0	1	0	4	2	3	6	0.131313131313131	0	0.333333333333333	0.058892
MOCOS	28	3	2	5	1	58	40	67	86	0.0589543937708565	0.0111234705228031	0.459399332591769	0.024913
MOCS1	19	2	1	3	1	44	16	41	63	0.0493273542600897	0.0149476831091181	0.258594917787743	0
MOCS2	2	0	0	0	1	8	5	14	10	0	0.0719424460431655	0.453237410071942	0
MOCS3	18	2	1	3	0	42	17	40	60	0.0516431924882629	0	0.286384976525822	0
MOG	10	5	1	6	1	34	10	27	44	0.131524008350731	0.0208768267223382	0.235908141962422	0
MOGAT1	8	2	3	5	0	19	14	20	27	0.171521035598705	0	0.495145631067961	0
MOGAT2	16	2	2	4	0	32	17	30	48	0.0828516377649326	0	0.352601156069364	0
MOGAT3	22	3	1	4	0	47	24	46	69	0.0589849108367627	0	0.347050754458162	0.022747
MOGS	12	2	0	2	0	39	16	44	51	0.0418943533697632	0	0.31511839708561	0.046573
MON1A	14	0	1	1	0	20	23	30	34	0.0343007915567282	0	0.641160949868074	0
MON1B	7	1	2	3	0	30	16	39	37	0.0806845965770171	0	0.422982885085575	0.017224
MON2	28	16	2	18	5	96	53	100	124	0.143080531665364	0.0390930414386239	0.424550430023456	0
MORC1	53	13	5	18	11	201	38	169	254	0.0709577355564172	0.0426521907716169	0.152384645211322	0.0347
MORC2	17	3	1	4	2	39	28	45	56	0.0717863105175292	0.0333889816360601	0.489148580968281	0.012712
MORC3	16	3	1	4	1	51	27	62	67	0.0606488011283498	0.0141043723554302	0.399153737658674	0.026011
MORC4	11	10	4	14	4	53	28	55	64	0.21060382916053	0.0589101620029455	0.431516936671576	0.021497
MORF4	13	1	0	1	0	46	0	32	59	0.0206677265500795	0	0	0
MORF4L1	5	2	0	2	1	14	12	24	19	0.100436681222707	0.0436681222707424	0.580786026200873	0
MORF4L2	11	1	0	1	0	25	10	26	36	0.0325814536340852	0	0.283208020050125	0
MORN1	3	2	0	2	0	17	9	24	20	0.096234309623431	0	0.430962343096234	0
MORN2	0	1	0	1	0	1	1	1	1	0.26530612244898	0	0.469387755102041	0
MORN3	8	1	1	2	0	19	7	16	27	0.0744336569579288	0	0.268608414239482	0
MORN4	4	1	0	1	0	8	4	8	12	0.0817610062893082	0	0.333333333333333	0
MORN5	11	1	0	1	0	20	6	14	31	0.0372492836676218	0	0.209169054441261	0.054115
MOS	20	3	1	4	0	54	18	48	74	0.055198973042362	0	0.247753530166881	0.059452
MOSPD1	3	2	0	2	1	12	5	10	15	0.121693121693122	0.0529100529100529	0.333333333333333	0
MOSPD2	8	1	1	2	3	27	12	27	35	0.0591259640102828	0.077120822622108	0.341902313624679	0.020922
MOSPD3	11	1	0	1	2	23	10	19	34	0.0343007915567282	0.0527704485488127	0.298153034300792	0.026595
MOV10	19	4	0	4	0	61	20	60	80	0.0512514898688915	0	0.253873659117998	0.011573
MOV10L1	48	11	1	12	4	109	49	108	157	0.0764449968924798	0.0248601615910503	0.312616532007458	0.02855
MOXD1	25	0	2	2	0	63	21	58	88	0.0250272034820457	0	0.242655059847661	0.011573
MPC1	2	0	0	0	1	7	3	7	9	0	0.0775193798449612	0.333333333333333	0.048728
MPC2	4	1	0	1	1	10	2	6	14	0.0726256983240224	0.0558659217877095	0.184357541899441	0
MPDU1	6	1	0	1	0	14	2	9	20	0.0543933054393305	0	0.138075313807531	0
MPDZ	44	9	5	14	4	118	78	141	162	0.0861965039180229	0.0241109101868596	0.477998794454491	0.027386
MPEG1	23	5	0	5	0	65	18	57	88	0.0576713819368879	0	0.210010881392818	0
MPG	5	0	0	0	0	11	12	18	16	0	0	0.668341708542714	0.019858
MPHOSPH10	11	2	1	3	1	32	34	51	43	0.070362473347548	0.0213219616204691	0.752665245202559	0
MPHOSPH6	4	0	0	0	0	6	4	7	10	0	0	0.381294964028777	0
MPHOSPH8	17	3	2	5	1	40	29	46	57	0.0870279146141215	0.0164203612479475	0.497536945812808	0.01463
MPHOSPH9	14	10	0	10	2	52	31	59	66	0.147353361945637	0.0286123032904149	0.4620886981402	0
MPI	10	2	0	2	0	22	10	18	32	0.064066852367688	0	0.314763231197772	0.024913
MPL	17	5	0	5	1	41	12	33	58	0.0856219709208401	0.0161550888529887	0.21486268174475	0.020922
MPLKIP	0	0	0	0	1	5	3	8	5	0	0.112359550561798	0.48314606741573	0.054115
MPND	10	0	0	0	0	30	7	26	40	0	0	0.189066059225513	0.024913
MPO	40	2	2	4	3	74	36	72	114	0.0364715860899067	0.0254452926208651	0.316369804919423	0.036905
MPP1	12	1	0	1	0	35	16	43	47	0.0255402750491159	0	0.339882121807466	0.012308
MPP2	21	1	2	3	2	50	31	57	71	0.0440587449933244	0.0267022696929239	0.431241655540721	0.015822
MPP3	19	0	1	1	0	31	18	34	50	0.0241187384044527	0	0.358070500927644	0.042437
MPP4	9	5	2	7	0	37	30	56	46	0.146292585170341	0	0.627254509018036	0.017224
MPP5	10	2	2	4	0	23	20	31	33	0.116531165311653	0	0.577235772357724	0
MPP6	17	5	2	7	1	49	32	59	66	0.104434907010014	0.0143061516452074	0.476394849785408	0.027522
MPP7	23	3	0	3	7	72	26	66	95	0.0333670374115268	0.0707785642062689	0.276036400404449	0.022747
MPPE1	5	2	1	3	0	15	4	12	20	0.138075313807531	0	0.221757322175732	0
MPPED1	11	1	0	1	0	24	20	32	35	0.0334190231362468	0	0.547557840616967	0.020922
MPPED2	10	4	0	4	1	26	33	47	36	0.107769423558897	0.025062656641604	0.859649122807018	0.049774
MPRIP	21	3	5	8	2	58	30	53	79	0.100120627261761	0.0241254523522316	0.377563329312425	0
MPST	9	0	2	2	0	17	5	11	26	0.0769230769230769	0	0.210702341137124	0
MPV17	5	0	0	0	0	13	2	10	18	0	0	0.150684931506849	0
MPV17L	5	0	1	1	1	11	3	8	16	0.0653266331658292	0.050251256281407	0.21608040201005	0
MPV17L2	4	1	0	1	0	8	1	4	12	0.0817610062893082	0	0.144654088050314	0.056633
MPZ	8	3	1	4	1	19	12	19	27	0.13915857605178	0.0323624595469256	0.43042071197411	0
MPZL1	5	2	1	3	0	15	12	20	20	0.138075313807531	0	0.556485355648536	0.028513
MPZL2	5	2	0	2	0	24	7	24	29	0.0699088145896656	0	0.252279635258359	0
MPZL3	7	0	0	0	1	13	7	13	20	0	0.0418410041841004	0.347280334728034	0.046222
MR1	14	4	2	6	0	34	17	33	48	0.121387283236994	0	0.352601156069364	0
MRAP	5	1	1	2	1	19	4	16	24	0.0824372759856631	0.03584229390681	0.189964157706093	0.048728
MRAP2	16	3	1	4	1	42	13	34	58	0.0694668820678514	0.0161550888529887	0.231017770597738	0
MRAS	6	0	0	0	0	11	6	12	17	0	0	0.349282296650718	0
MRC1	3	3	0	3	0	15	11	20	18	0.150684931506849	0	0.561643835616438	0.039755
MRC2	47	7	1	8	2	103	44	90	150	0.0539311241065627	0.0129954515919428	0.294346978557505	0.012507
MRE11A	14	4	0	4	1	45	24	54	59	0.068362480127186	0.0158982511923688	0.402225755166932	0.015822
MREG	4	3	0	3	0	12	3	8	16	0.165829145728643	0	0.21608040201005	0
MRFAP1	0	0	1	1	0	5	2	6	5	0.146067415730337	0	0.370786516853933	0
MRFAP1L1	4	0	0	0	0	6	3	5	10	0	0	0.309352517985611	0
MRGBP	3	0	0	0	0	8	6	11	11	0	0	0.48993288590604	0
MRGPRD	14	1	1	2	0	41	19	45	55	0.0390492359932088	0	0.3446519524618	0.016493
MRGPRE	16	0	1	1	0	30	12	27	46	0.0260521042084168	0	0.266533066132265	0.045425
MRGPRF	5	2	0	2	0	15	4	10	20	0.096234309623431	0	0.221757322175732	0.028513
MRGPRG	1	0	0	0	0	1	1	1	2	0	0	0.389830508474576	0
MRGPRX1	47	6	2	8	1	92	33	71	139	0.0580825752274318	0.00699790062981106	0.240027991602519	0.028513
MRGPRX2	18	1	1	2	0	37	19	36	55	0.0390492359932088	0	0.3446519524618	0.024913
MRGPRX3	23	2	1	3	0	53	21	47	76	0.0413016270337922	0	0.27909887359199	0.031945
MRGPRX4	25	1	0	1	0	51	25	53	76	0.016270337922403	0	0.329161451814768	0.038456
MRI1	6	4	1	5	0	20	4	13	26	0.177257525083612	0	0.177257525083612	0.043891
MRM1	8	0	1	1	0	16	7	15	24	0.046594982078853	0	0.297491039426523	0
MRO	14	2	0	2	0	21	13	22	35	0.0591259640102828	0	0.367609254498715	0
MROH1	3	2	1	3	0	11	2	8	14	0.184357541899441	0	0.184357541899441	0
MROH2A	3	0	0	0	0	7	0	4	10	0	0	0	0
MROH2B	91	23	5	28	3	236	132	265	327	0.0855243275914174	0.00906618313689937	0.402840737382895	0.036081
MROH5	37	5	0	5	1	74	25	58	111	0.0461270670147955	0.00870322019147084	0.228894691035683	0.018448
MROH6	4	0	0	0	0	8	7	11	12	0	0	0.522012578616352	0
MROH7	49	2	1	3	3	97	34	80	146	0.0220146764509673	0.0200133422281521	0.23549032688459	0.023427
MROH8	13	3	2	5	6	48	23	50	61	0.0816640986132511	0.0924499229583975	0.37442218798151	0.020922
MROH9	36	7	0	7	1	75	33	65	111	0.0635335073977372	0.00870322019147084	0.29852045256745	0
MRP63	1	0	0	0	1	3	5	6	4	0	0.126582278481013	0.79746835443038	0
MRPL1	6	6	0	6	0	28	15	32	34	0.16622691292876	0	0.430079155672823	0
MRPL10	6	0	0	0	0	17	4	17	23	0	0	0.197026022304833	0
MRPL11	6	0	0	0	0	7	7	8	13	0	0	0.49112426035503	0.039755
MRPL12	2	0	0	0	0	3	1	2	5	0	0	0.258426966292135	0
MRPL13	3	0	1	1	0	7	5	8	10	0.0935251798561151	0	0.453237410071942	0
MRPL14	5	0	0	0	0	12	9	16	17	0	0	0.492822966507177	0.033269
MRPL15	4	0	1	1	1	13	14	23	17	0.062200956937799	0.0478468899521531	0.732057416267943	0.028513
MRPL16	1	0	0	0	0	9	9	17	10	0	0	0.741007194244604	0
MRPL17	3	1	0	1	0	6	5	7	9	0.10077519379845	0	0.488372093023256	0
MRPL18	5	1	0	1	1	9	11	13	14	0.0726256983240224	0.0558659217877095	0.687150837988827	0.043891
MRPL19	5	1	0	1	1	11	7	12	16	0.0653266331658292	0.050251256281407	0.417085427135678	0
MRPL2	7	1	1	2	2	16	20	25	23	0.0855018587360595	0.0743494423791822	0.79182156133829	0
MRPL20	4	0	1	1	0	10	10	15	14	0.0726256983240224	0	0.631284916201117	0
MRPL21	4	3	0	3	0	14	9	16	18	0.150684931506849	0	0.470319634703196	0
MRPL22	2	1	1	2	1	10	5	11	12	0.144654088050314	0.0628930817610063	0.39622641509434	0
MRPL23	6	0	0	0	0	11	3	8	17	0	0	0.205741626794258	0
MRPL24	2	0	2	2	0	7	8	11	9	0.178294573643411	0	0.72093023255814	0
MRPL27	4	0	0	0	1	7	4	6	11	0	0.0671140939597315	0.355704697986577	0
MRPL28	5	1	0	1	0	8	8	10	13	0.0769230769230769	0	0.550295857988166	0
MRPL3	9	0	0	0	1	17	11	20	26	0	0.0334448160535117	0.411371237458194	0
MRPL30	2	2	0	2	0	11	8	16	13	0.136094674556213	0	0.550295857988166	0
MRPL32	5	2	0	2	0	12	7	16	17	0.110047846889952	0	0.397129186602871	0.11489
MRPL33	1	0	0	0	0	3	2	5	4	0	0	0.417721518987342	0
MRPL34	0	0	0	0	0	2	2	4	2	0	0	0.559322033898305	0
MRPL35	9	1	1	2	0	20	5	14	29	0.0699088145896656	0	0.191489361702128	0
MRPL36	1	0	0	0	0	5	0	6	6	0	0	0	0
MRPL37	11	0	1	1	0	22	11	24	33	0.035230352303523	0	0.333333333333333	0
MRPL38	5	1	1	2	1	15	6	14	20	0.096234309623431	0.0418410041841004	0.305439330543933	0
MRPL39	6	3	0	3	1	18	10	22	24	0.118279569892473	0.03584229390681	0.405017921146953	0
MRPL4	11	0	1	1	0	19	9	16	30	0.0383480825958702	0	0.303834808259587	0.03625
MRPL40	1	0	0	0	0	5	7	12	6	0	0	0.838383838383838	0
MRPL41	5	1	0	1	0	10	3	7	15	0.0687830687830688	0	0.227513227513228	0
MRPL42	2	1	0	1	0	6	4	8	8	0.109243697478992	0	0.445378151260504	0
MRPL43	2	0	1	1	1	9	2	7	11	0.087248322147651	0.0671140939597315	0.221476510067114	0
MRPL44	6	0	0	0	0	18	11	22	24	0	0	0.440860215053763	0
MRPL45	7	1	1	2	1	17	6	13	24	0.0824372759856631	0.03584229390681	0.261648745519713	0
